score;departement;ville;nom;enseignes;code_naf;dirigeant;age;qualite;chiffre_affaires;resultat;annee_comptes;effectif;date_creation;nb_etablissements;siren;adresse;url_pappers;url_annuaire
40;75;PARIS;DJNT;;78.30Z;Jean-François Robert DJANETT;62;Gérant;;;;n.r.;2023-03-01;1;950888800;174 BOULEVARD HAUSSMANN 75008 PARIS;https://www.pappers.fr/entreprise/djnt-950888800;https://annuaire-entreprises.data.gouv.fr/entreprise/950888800
40;75;PARIS;TALENT BRAND AGENCY;;78.10Z;Hervé BOUGON;62;Président de SAS;;;;n.r.;2023-07-04;1;977734276;218 RUE SAINT-DENIS 75002 PARIS;https://www.pappers.fr/entreprise/talent-brand-agency-977734276;https://annuaire-entreprises.data.gouv.fr/entreprise/977734276
40;75;PARIS;RIZE RECRUTEMENT FRANCE SAS;;78.10Z;Sean Howard CHEEK;62;Président de SAS;;;;n.r.;2025-04-30;1;944512409;21 RUE SAINT-FIACRE 75002 PARIS;https://www.pappers.fr/entreprise/rize-recrutement-france-sas-944512409;https://annuaire-entreprises.data.gouv.fr/entreprise/944512409
38;75;PARIS;I-INTERIM TRANSPORT ET LOGISTIQUE;;78.20Z;Samy Stephane HAMMAMI;56;Gérant;421106;43311;2025;n.r.;2019-08-07;4;853055549;16 BOULEVARD DE CHARONNE 75020 PARIS;https://www.pappers.fr/entreprise/i-interim-transport-et-logistique-853055549;https://annuaire-entreprises.data.gouv.fr/entreprise/853055549
38;75;PARIS;AGILE CAREER MENTORING;;78.10Z;Franck Roland TOURTOIS;55;Gérant;206286;-6030;2024;0;2018-12-13;1;845020262;75 AVENUE PARMENTIER 75011 PARIS;https://www.pappers.fr/entreprise/agile-career-mentoring-845020262;https://annuaire-entreprises.data.gouv.fr/entreprise/845020262
38;75;PARIS;CONSEIL NORMA;;78.30Z;Jean-Christophe LE FEUVRE;56;Gérant;160651;-1121;2022;n.r.;2019-07-15;1;853209047;3 RUE DE LA BOURSE 75002 PARIS;https://www.pappers.fr/entreprise/conseil-norma-853209047;https://annuaire-entreprises.data.gouv.fr/entreprise/853209047
38;75;PARIS;IDIR GLOBAL SERVICES;;78.10Z;Laid IDIR;52;Président de SAS;500;-1363;2024;n.r.;2020-10-02;1;889701298;8 B RUE ABEL 75012 PARIS;https://www.pappers.fr/entreprise/idir-global-services-889701298;https://annuaire-entreprises.data.gouv.fr/entreprise/889701298
38;75;PARIS;ADELINE & ASSOCIES;;78.10Z;Charles ADELINE;55;Président de SAS;;;;n.r.;2017-07-01;1;831534359;31 BOULEVARD PEREIRE 75017 PARIS;https://www.pappers.fr/entreprise/adeline-associes-831534359;https://annuaire-entreprises.data.gouv.fr/entreprise/831534359
38;75;PARIS;GENITUDE;;78.10Z;Mouloud BENARAB;53;Gérant;;;;n.r.;2017-10-01;3;831787023;20 AVENUE DE WAGRAM 75008 PARIS;https://www.pappers.fr/entreprise/genitude-831787023;https://annuaire-entreprises.data.gouv.fr/entreprise/831787023
38;75;PARIS;SELVEDGE-PARTNERS;;78.10Z;David Jean Francois MAJOREL;51;Président de SAS;;;;n.r.;2018-04-01;1;838912160;177 RUE DE LOURMEL 75015 PARIS;https://www.pappers.fr/entreprise/selvedge-partners-838912160;https://annuaire-entreprises.data.gouv.fr/entreprise/838912160
38;75;PARIS;ZEL RH;;78.20Z;Karine Aline Anna LEDERMAN;52;Gérant;;;2024;n.r.;2017-09-18;3;832596944;6 RUE DES IMMEUBLES INDUSTRIELS 75011 PARIS;https://www.pappers.fr/entreprise/zel-rh-832596944;https://annuaire-entreprises.data.gouv.fr/entreprise/832596944
38;75;PARIS;HUMAN INGENIERIE MODELISATION;;78.30Z;Illanith ABENHAIM;50;Directeur Général;;1529;2024;n.r.;2020-05-11;1;889568846;19 RUE D'ATHENES 75009 PARIS;https://www.pappers.fr/entreprise/human-ingenierie-modelisation-himo-889568846;https://annuaire-entreprises.data.gouv.fr/entreprise/889568846
38;75;PARIS;WE HIRE;;78.10Z;Deirdre Anne HOFFMAN;58;Président de SAS;;;;n.r.;2021-03-02;1;894686401;250 B BOULEVARD SAINT-GERMAIN 75007 PARIS;https://www.pappers.fr/entreprise/we-hire-894686401;https://annuaire-entreprises.data.gouv.fr/entreprise/894686401
38;75;PARIS;GIE GENERATIONS;;78.30Z;Delphine PAVY;54;Administrateur;;;;n.r.;2020-02-12;1;881962583;33 AVENUE PIERRE MENDES FRANCE 75013 PARIS;https://www.pappers.fr/entreprise/gie-generations-881962583;https://annuaire-entreprises.data.gouv.fr/entreprise/881962583
38;75;PARIS;GIE DEVELOPPEMENT DES SOINS BUCCAUX DENTAIRES;;78.30Z;Daniel ZANA;58;Contrôleur de gestion;;;;n.r.;2019-05-01;1;851687467;50 RUE DE CRIMEE 75019 PARIS;https://www.pappers.fr/entreprise/gie-developpement-des-soins-buccaux-dentaires-851687467;https://annuaire-entreprises.data.gouv.fr/entreprise/851687467
38;75;PARIS;VITAE COMMERCES ET SERVICES;;78.10Z;Jean-Christophe LE FEUVRE;56;Gérant;;;;n.r.;2019-07-15;1;853214773;3 RUE DE LA BOURSE 75002 PARIS;https://www.pappers.fr/entreprise/vitae-commerces-et-services-853214773;https://annuaire-entreprises.data.gouv.fr/entreprise/853214773
38;75;PARIS;FRANCE RECRUT;;78.10Z;Teddy-Nicolas KEFALAS;50;Gérant;;;;n.r.;2019-10-25;1;878592351;2 RUE CATULLE MENDES 75017 PARIS;https://www.pappers.fr/entreprise/france-recrut-878592351;https://annuaire-entreprises.data.gouv.fr/entreprise/878592351
38;75;PARIS;MATS MODELS;;78.30Z;Thierry GLOAGUEN;55;Président de SAS;;-4029;2024;n.r.;2020-11-25;2;891799280;16 PLACE DE LA REPUBLIQUE 75010 PARIS;https://www.pappers.fr/entreprise/mats-models-mats-models-891799280;https://annuaire-entreprises.data.gouv.fr/entreprise/891799280
38;75;PARIS;REDSEN SERVICES;;78.30Z;Stephane CAILLOT;59;Président de SAS;;;;n.r.;2020-03-12;1;883098113;31 RUE FAIDHERBE 75011 PARIS;https://www.pappers.fr/entreprise/redsen-services-needle-883098113;https://annuaire-entreprises.data.gouv.fr/entreprise/883098113
38;75;PARIS;L'AGENT FAIT LE BONHEUR;AFB;78.10Z;Yann LEVASSEUR;53;Président de SAS;;;;n.r.;2019-06-17;1;852112028;20 RUE DE VARIZE 75016 PARIS;https://www.pappers.fr/entreprise/l-agent-fait-le-bonheur-l-agent-fait-le-bonheur-afb-852112028;https://annuaire-entreprises.data.gouv.fr/entreprise/852112028
38;75;PARIS;ARTISANS D'HUMANITE;;78.30Z;Blandine MORGAND;58;Administrateur;;;;n.r.;2019-06-26;1;852931229;66 AVENUE DES GOBELINS 75013 PARIS;https://www.pappers.fr/entreprise/artisans-d-humanite-artisans-d-humanite-adh-852931229;https://annuaire-entreprises.data.gouv.fr/entreprise/852931229
38;75;PARIS;CCL GLOBAL SOLUTIONS;;78.10Z;Christopher James MATBY;50;Président de SAS;;-5013;2022;n.r.;2019-12-09;1;881378954;250 B BOULEVARD SAINT-GERMAIN 75007 PARIS;https://www.pappers.fr/entreprise/ccl-global-solutions-881378954;https://annuaire-entreprises.data.gouv.fr/entreprise/881378954
38;75;PARIS;CARIATIDES;;78.10Z;Salma BEN MAHMOUD;50;Gérant;;;;0;2020-06-01;2;884683731;78 AVENUE RAYMOND POINCARE 75016 PARIS;https://www.pappers.fr/entreprise/cariatides-cariatides-rh-884683731;https://annuaire-entreprises.data.gouv.fr/entreprise/884683731
38;75;PARIS;AMELIE FOUCHER RECRUTEMENT;;78.10Z;Amelie Anne Stephanie FOUCHER (DEWAVRIN);53;Gérant;;;;n.r.;2018-11-21;1;844644765;27 BOULEVARD BEAUMARCHAIS 75004 PARIS;https://www.pappers.fr/entreprise/amelie-foucher-recrutement-844644765;https://annuaire-entreprises.data.gouv.fr/entreprise/844644765
38;75;PARIS;AIMEGMT;;78.10Z;Guillaume DEPAGNE;50;Président de SAS;;;;n.r.;2019-01-21;1;847876216;109 AVENUE DU MAINE 75014 PARIS;https://www.pappers.fr/entreprise/aimegmt-847876216;https://annuaire-entreprises.data.gouv.fr/entreprise/847876216
38;75;PARIS;SPLENDENS MODELS;;78.10Z;Laurent MOISSON;52;Gérant;;;;n.r.;2018-03-02;1;837908201;6 RUE MULLER 75018 PARIS;https://www.pappers.fr/entreprise/splendens-models-837908201;https://annuaire-entreprises.data.gouv.fr/entreprise/837908201
35;75;PARIS;PEOPLE 2.0 FRANCE;;78.20Z;Carl HENNING;50;Président de SAS;454954;-141771;2025;1-2;2022-04-26;2;913877411;108 RUE DE LONGCHAMP 75016 PARIS;https://www.pappers.fr/entreprise/people-2-0-france-913877411;https://annuaire-entreprises.data.gouv.fr/entreprise/913877411
35;75;PARIS;AVIONATION;;78.20Z;Rachel SABATHIER HUGONNET (SABATHIER);50;Président de SAS;;6586;2024;3-5;2022-11-17;2;921510483;320 RUE SAINT-HONORE 75001 PARIS;https://www.pappers.fr/entreprise/avionation-921510483;https://annuaire-entreprises.data.gouv.fr/entreprise/921510483
35;75;PARIS;EDUC'ACTIV;;78.30Z;Pierrenois SULLY;52;Gérant;;;;3-5;2022-05-05;2;913896197;142 RUE DE CLIGNANCOURT 75018 PARIS;https://www.pappers.fr/entreprise/educ-activ-913896197;https://annuaire-entreprises.data.gouv.fr/entreprise/913896197
35;75;PARIS;AYLAN EXECUTIVE SEARCH;;78.10Z;Malika Zhora GUIGNARD (OUMELLAL);50;Gérant;;;;1-2;2022-05-02;1;912742871;47 RUE MESLAY 75003 PARIS;https://www.pappers.fr/entreprise/aylan-executive-search-oz-recruitment-oz-recrutement-912742871;https://annuaire-entreprises.data.gouv.fr/entreprise/912742871
30;75;PARIS;SP 5;;78.20Z;Auger DAMIEN;56;Directeur Général;;;;n.r.;2025-09-22;59;991318643;11 B RUE VOLNEY 75002 PARIS;https://www.pappers.fr/entreprise/sp-5-start-people-991318643;https://annuaire-entreprises.data.gouv.fr/entreprise/991318643
30;75;PARIS;AMMAR NAIDJA;;78.20Z;Ammar NAIDJA;50;;;;;n.r.;2026-08-17;1;108866161;16 B RUE DE L'INGENIEUR ROBERT KELLER 75015 PARIS;https://www.pappers.fr/entreprise/ammar-naidja-108866161;https://annuaire-entreprises.data.gouv.fr/entreprise/108866161
30;75;PARIS;PERSONNEL PORTAGE;;78.30Z;Noêlla Carmen Simone PONCHANT;58;Président de SAS;;;;n.r.;2026-04-17;2;103955522;61 RUE DE LYON 75012 PARIS;https://www.pappers.fr/entreprise/personnel-portage-103955522;https://annuaire-entreprises.data.gouv.fr/entreprise/103955522
30;75;PARIS;SET EUROPA INNOVATION FRANCE;;78.10Z;Josep Xavier PEREZ GONZALEZ;53;Président de SAS;;;;n.r.;2026-04-16;1;104358189;173 RUE DE COURCELLES 75017 PARIS;https://www.pappers.fr/entreprise/set-europa-innovation-france-set-europa-104358189;https://annuaire-entreprises.data.gouv.fr/entreprise/104358189
30;75;PARIS;DEEL FRANCE HR;;78.10Z;Vanya David Andé Alfred BOUAZIZ;51;Président de SAS;;;;n.r.;2026-05-13;1;105515951;21 RUE BREGUET 75011 PARIS;https://www.pappers.fr/entreprise/deel-france-hr-105515951;https://annuaire-entreprises.data.gouv.fr/entreprise/105515951
30;75;PARIS;GREENSEARCH.FR;;78.10Z;Arnaud André COUMBASSA;51;Président de SAS;;;;n.r.;2022-12-13;1;949541809;14 RUE BALLU 75009 PARIS;https://www.pappers.fr/entreprise/greensearch-fr-949541809;https://annuaire-entreprises.data.gouv.fr/entreprise/949541809
30;75;PARIS;COMPETENCE PRO;;78.20Z;Karim KHENICHE;58;Président de SAS;;;;n.r.;2024-12-09;1;938397106;60 RUE FRANCOIS IER 75008 PARIS;https://www.pappers.fr/entreprise/competence-pro-938397106;https://annuaire-entreprises.data.gouv.fr/entreprise/938397106
30;75;PARIS;ROYAL;;78.20Z;Tanvir Anjum MOHAMMAD;58;Président de SAS;;;;0;2022-11-29;2;922702014;80 RUE DE CLERY 75002 PARIS;https://www.pappers.fr/entreprise/royal-922702014;https://annuaire-entreprises.data.gouv.fr/entreprise/922702014
30;75;PARIS;SOLUTIONS TECHNIQUES TUNDRA FRANCE;;78.10Z;Micah Lane WILLIAMS;51;Président de SAS;;;;n.r.;2024-07-01;1;930534045;52 BOULEVARD DE SEBASTOPOL 75003 PARIS;https://www.pappers.fr/entreprise/solutions-techniques-tundra-france-930534045;https://annuaire-entreprises.data.gouv.fr/entreprise/930534045
30;75;PARIS;TALENTPRO SOLUTION;;78.20Z;Hassina BOUNOUAR;51;Président de SAS;;;;n.r.;2024-04-24;1;928425933;11 RUE TRONCHET 75008 PARIS;https://www.pappers.fr/entreprise/talentpro-solution-928425933;https://annuaire-entreprises.data.gouv.fr/entreprise/928425933
30;75;PARIS;STEMJOB;;78.10Z;Basilide Chancelvy Belespoir MITOULOU;52;Président de SAS;;;;n.r.;2023-12-18;1;983149519;6 RUE D'ARMAILLE 75017 PARIS;https://www.pappers.fr/entreprise/stemjob-stemjob-983149519;https://annuaire-entreprises.data.gouv.fr/entreprise/983149519
30;75;PARIS;GREGAL JET LTD;;78.30Z;Manuel André MALAURE;58;Président de SAS;;;;n.r.;2024-03-20;1;987802147;175 AVENUE GAMBETTA 75020 PARIS;https://www.pappers.fr/entreprise/gregal-jet-ltd-987802147;https://annuaire-entreprises.data.gouv.fr/entreprise/987802147
30;75;PARIS;HUMAN-HEADRESEARCH;;78.10Z;Lydia LE GUILLOUX;57;Président de SAS;;;;n.r.;2025-09-19;1;991721432;149 AVENUE DU MAINE 75014 PARIS;https://www.pappers.fr/entreprise/human-headresearch-991721432;https://annuaire-entreprises.data.gouv.fr/entreprise/991721432
30;75;PARIS;PONTRAMIER EXECUTIVE SEARCH;;78.10Z;Alexis Thierry BRODSKY;58;Président de SAS;;;;n.r.;2025-10-01;1;992594697;91 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS;https://www.pappers.fr/entreprise/pontramier-executive-search-992594697;https://annuaire-entreprises.data.gouv.fr/entreprise/992594697
30;75;PARIS;TATIANA TEREKHOVA (CATALYST HR SOLUTIONS);;78.10Z;Tatiana Nikolaevna TEREKHOVA;52;;;;;n.r.;2025-10-20;1;992676510;10 RUE VALADON 75007 PARIS;https://www.pappers.fr/entreprise/tatiana-terekhova-catalyst-hr-solutions-992676510;https://annuaire-entreprises.data.gouv.fr/entreprise/992676510
30;75;PARIS;MARY LUXURY HOME STAFF & SUITES;;78.10Z;Ahou Eugenie KOIDA;51;Président de SAS;;;;n.r.;2022-04-21;2;913593505;4 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS;https://www.pappers.fr/entreprise/mary-luxury-home-staff-suites-913593505;https://annuaire-entreprises.data.gouv.fr/entreprise/913593505
30;75;PARIS;BIM BAM;;78.30Z;Mostari AMAMI;51;Directeur Général;;;;n.r.;2025-11-17;1;994083988;200 RUE DE LA CROIX NIVERT 75015 PARIS;https://www.pappers.fr/entreprise/bim-bam-994083988;https://annuaire-entreprises.data.gouv.fr/entreprise/994083988
30;75;PARIS;SOCIAL CONNECT SERVICES;SOCIAL CONNECT SERVICES;78.30Z;Hatem MAMLOUK;55;Président de SAS;;;;n.r.;2025-12-22;1;999193998;200 RUE DE LA CROIX NIVERT 75015 PARIS;https://www.pappers.fr/entreprise/social-connect-services-social-connect-services-scs-999193998;https://annuaire-entreprises.data.gouv.fr/entreprise/999193998
30;75;PARIS;DIGIWORK OFFICE;;78.30Z;Hugues Antoine Gustave BONHOMME;54;Président de SAS;;;;n.r.;2026-09-02;1;109739243;9 RUE DES COLONNES 75002 PARIS;https://www.pappers.fr/entreprise/digiwork-office-109739243;https://annuaire-entreprises.data.gouv.fr/entreprise/109739243
30;75;PARIS;RHM CONSULTING;;78.20Z;Didier TOUBOUL;51;Président de SAS;;;;n.r.;2025-09-23;1;991857434;7 RUE DE SONTAY 75016 PARIS;https://www.pappers.fr/entreprise/rhm-consulting-991857434;https://annuaire-entreprises.data.gouv.fr/entreprise/991857434
30;75;PARIS;STAFFPOOL;;78.20Z;Richard GRIVAUD;56;Président de SAS;;;;n.r.;2024-11-30;2;938822582;6 RUE D'ARMAILLE 75017 PARIS;https://www.pappers.fr/entreprise/staffpool-938822582;https://annuaire-entreprises.data.gouv.fr/entreprise/938822582
30;75;PARIS;LTD ONE;;78.30Z;Laurence DUPOUY (ZITTOUN);53;Directeur Général;;;;n.r.;2026-04-15;1;104437595;43 RUE DU FAUBOURG MONTMARTRE 75009 PARIS;https://www.pappers.fr/entreprise/ltd-one-104437595;https://annuaire-entreprises.data.gouv.fr/entreprise/104437595
30;75;PARIS;JUAN CRUZ OLIVARES;;78.10Z;Juan CRUZ OLIVARES;50;;;;;n.r.;2023-10-10;1;100202183;129 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS;https://www.pappers.fr/entreprise/juan-cruz-olivares-100202183;https://annuaire-entreprises.data.gouv.fr/entreprise/100202183
30;75;PARIS;MARIA RUIZ LOZANO;;78.10Z;Maria Carmen RUIZ LOZANO;50;;;;;n.r.;2023-10-10;1;100202324;156 RUE DE COURCELLES 75017 PARIS;https://www.pappers.fr/entreprise/maria-ruiz-lozano-100202324;https://annuaire-entreprises.data.gouv.fr/entreprise/100202324
30;75;PARIS;EN AVANT, CALME ET DROIT (ACD);;78.10Z;Edouard DE VULPIAN;56;Gérant;;;;n.r.;2026-02-11;1;101157030;2 RUE LE REGRATTIER 75004 PARIS;https://www.pappers.fr/entreprise/en-avant-calme-et-droit-acd-101157030;https://annuaire-entreprises.data.gouv.fr/entreprise/101157030
30;75;PARIS;HORA INTERIM;;78.20Z;Angela Andreia CLAVE (SAULEA);57;Président de SAS;;;;n.r.;2024-04-15;1;927704999;10 RUE DE LA PAIX 75002 PARIS;https://www.pappers.fr/entreprise/hora-interim-927704999;https://annuaire-entreprises.data.gouv.fr/entreprise/927704999
30;75;PARIS;PM EXPERTS;;78.10Z;François Christian Joseph LEMESLE;54;Président de SAS;;;;n.r.;2022-10-12;2;920759438;18 RUE DE MARIGNAN 75008 PARIS;https://www.pappers.fr/entreprise/pm-experts-920759438;https://annuaire-entreprises.data.gouv.fr/entreprise/920759438
30;75;PARIS;ELYSEES PRESTA SERVICES;;78.30Z;Najib CHAOU;52;Président de SAS;;;;n.r.;2024-11-26;1;937953339;IMMEUBLE D 66 AVENUE DES CHAMPS ELYSEES 75008 PARIS;https://www.pappers.fr/entreprise/elysees-presta-services-e-p-s-937953339;https://annuaire-entreprises.data.gouv.fr/entreprise/937953339
30;75;PARIS;PLANET-INTER ILE DE FRANCE;;78.20Z;Damien Marie Emile Leon AUGER;56;Directeur Général;;;;n.r.;2024-12-23;1;938362001;81 BOULEVARD DE MAGENTA 75010 PARIS;https://www.pappers.fr/entreprise/planet-inter-ile-de-france-938362001;https://annuaire-entreprises.data.gouv.fr/entreprise/938362001
30;75;PARIS;SAS PRESTATOR;;78.20Z;Alain Charles Joseph MORAZZANI;56;Président de SAS;;;;n.r.;2024-09-10;2;933516908;61 RUE DE LYON 75012 PARIS;https://www.pappers.fr/entreprise/sas-prestator-933516908;https://annuaire-entreprises.data.gouv.fr/entreprise/933516908
30;75;PARIS;GIE 8T;;78.30Z;Guillaume Fabien HOARAU;50;Administrateur;;;;n.r.;2022-11-18;2;922085329;8 AVENUE DES TERNES 75017 PARIS;https://www.pappers.fr/entreprise/gie-8t-922085329;https://annuaire-entreprises.data.gouv.fr/entreprise/922085329
30;75;PARIS;BIRDEO RECRUTEMENT;;78.30Z;Caroline Christel Patricia RENOUX;50;Directeur Général;;;;n.r.;2024-07-31;1;931763171;23-25 RUE JEAN-JACQUES ROUSSEAU 75001 PARIS;https://www.pappers.fr/entreprise/birdeo-recrutement-931763171;https://annuaire-entreprises.data.gouv.fr/entreprise/931763171
30;75;PARIS;MIRAH MANAGEMENT;;78.10Z;Cyril Stéphane LEFEVRE;51;Président de SAS;;;;n.r.;2025-09-24;1;991831520;5 RUE JOSEPH GRANIER 75007 PARIS;https://www.pappers.fr/entreprise/mirah-management-991831520;https://annuaire-entreprises.data.gouv.fr/entreprise/991831520
30;75;PARIS;YOUROCK CONSULTING;;78.10Z;Cécile ROCHER (GOUERANT);50;Président de SAS;;;;n.r.;2025-09-08;1;990614133;11 B RUE AMPERE 75017 PARIS;https://www.pappers.fr/entreprise/yourock-consulting-990614133;https://annuaire-entreprises.data.gouv.fr/entreprise/990614133
30;75;PARIS;CLAUFORM & PLACEMENT;;78.10Z;Claudine FONTCHA;52;Président de SAS;;;;n.r.;2025-09-05;1;991026626;9 RUE DE L'ARGONNE 75019 PARIS;https://www.pappers.fr/entreprise/clauform-placement-991026626;https://annuaire-entreprises.data.gouv.fr/entreprise/991026626
30;75;PARIS;HERMON MULTISERVICES;;78.20Z;Senbetu EYOAS BAHTA;57;Président de SAS;;;;n.r.;2024-03-15;1;987708302;60 RUE FRANCOIS IER 75008 PARIS;https://www.pappers.fr/entreprise/hermon-multiservices-987708302;https://annuaire-entreprises.data.gouv.fr/entreprise/987708302
30;75;PARIS;CAROLINE BRISOUT DE BARNEVILLE;;78.30Z;Caroline Jeanne Marie Cécile BRISOUT DE BARNEVILLE;51;;;;;n.r.;2023-10-01;2;980578397;3 RUE ANTOINE VOLLON 75012 PARIS;https://www.pappers.fr/entreprise/caroline-brisout-de-barneville-980578397;https://annuaire-entreprises.data.gouv.fr/entreprise/980578397
30;75;PARIS;MV RECRUTEMENT;;78.10Z;Philippe VITALE;51;Président de SAS;;;;n.r.;2025-08-30;1;993513274;122 AVENUE DES CHAMPS ELYSEES 75008 PARIS;https://www.pappers.fr/entreprise/mv-recrutement-mv-recrutement-993513274;https://annuaire-entreprises.data.gouv.fr/entreprise/993513274
30;75;PARIS;NEARCARE;;78.30Z;Anis BESSA;50;Président de SAS;;;;n.r.;2023-01-25;1;948931142;86 AVENUE DAUMESNIL 75012 PARIS;https://www.pappers.fr/entreprise/nearcare-948931142;https://annuaire-entreprises.data.gouv.fr/entreprise/948931142
30;75;PARIS;ENGAGE.E;;78.10Z;Julie Pierette Marie CABOT;50;Gérant;;;;n.r.;2025-01-01;1;988277117;149 AVENUE DU MAINE 75014 PARIS;https://www.pappers.fr/entreprise/engage-e-988277117;https://annuaire-entreprises.data.gouv.fr/entreprise/988277117
30;75;PARIS;RAPTURE MANAGEMENT S.A.S;;78.10Z;Evelyn Bruneel BRUNEEL;55;Président de SAS;;;;n.r.;2023-06-07;2;953284619;4 RUE BEAUREPAIRE 75010 PARIS;https://www.pappers.fr/entreprise/rapture-management-s-a-s-953284619;https://annuaire-entreprises.data.gouv.fr/entreprise/953284619
30;75;PARIS;ASBM TEK;;78.10Z;Steve David UZAN;57;Gérant;;;;n.r.;2024-08-28;1;932475627;27 RUE NOTRE-DAME DE NAZARETH 75003 PARIS;https://www.pappers.fr/entreprise/asbm-tek-932475627;https://annuaire-entreprises.data.gouv.fr/entreprise/932475627
85;92;NEUILLY-SUR-SEINE;HEALTHCARE & TECHNOLOGY INTERNATIONAL;;78.10Z;Édith HOWARD (HENRY);78;Président de SAS;1754896;39377;2025;10-19;1998-01-12;2;415172709;20 RUE JACQUES DULUD 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/healthcare-technology-international-415172709;https://annuaire-entreprises.data.gouv.fr/entreprise/415172709
85;92;NEUILLY-SUR-SEINE;FLATWAY;;78.30Z;Azzag ZAOUI;65;Président de SAS;1530910;82153;2017;6-9;1999-11-12;1;425062197;140 B AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/flatway-425062197;https://annuaire-entreprises.data.gouv.fr/entreprise/425062197
80;92;COURBEVOIE;ROBERT HALF INTERNATIONAL FRANCE;;78.20Z;Phillip George WOOD;58;Directeur Général;49108618;-1151196;2024;100-199;1992-09-01;32;388358905;LA DEFENSE 4 EUROPLAZA 20 AVENUE ANDRE PROTHIN 92400 COURBEVOIE;https://www.pappers.fr/entreprise/robert-half-international-france-388358905;https://annuaire-entreprises.data.gouv.fr/entreprise/388358905
80;92;BOULOGNE-BILLANCOURT;ARJOWIGGINS CREATIVE PAPERS;;78.30Z;Jonathan MITCHELL;61;Président de SAS;4454807;58666;2017;n.r.;2003-12-02;5;451131759;32 AVENUE PIERRE GRENIER 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/arjowiggins-creative-papers-451131759;https://annuaire-entreprises.data.gouv.fr/entreprise/451131759
80;92;BOULOGNE-BILLANCOURT;PERSON-L EVENTS;;78.30Z;Elisa Isabel CARBAJO ALONSO (ANDRES AYESA);61;Gérant;2010742;117128;2023;1-2;2014-02-01;2;801133067;63 RUE DES TILLEULS 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/person-l-events-801133067;https://annuaire-entreprises.data.gouv.fr/entreprise/801133067
75;92;NEUILLY-SUR-SEINE;MORGAN PHILIPS EXECUTIVE TRANSITION;;78.10Z;Samuel TAMAGNAUD;56;Président de SAS;11483576;213008;2025;6-9;2014-11-04;3;808006514;191-195 191 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/morgan-philips-executive-transition-morgan-philips-management-de-transition-morgan-philips-freelance-808006514;https://annuaire-entreprises.data.gouv.fr/entreprise/808006514
75;92;SURESNES;SALES FACTORY INTERIM;;78.20Z;Christophe FAURE;58;Gérant;6772967;573890;2024;6-9;2009-02-04;1;510737430;9 A 11 9 RUE PAGES 92150 SURESNES;https://www.pappers.fr/entreprise/sales-factory-interim-510737430;https://annuaire-entreprises.data.gouv.fr/entreprise/510737430
75;92;BOULOGNE-BILLANCOURT;QUALI INTERIM;;78.20Z;Stephane Yves WEIL;59;Gérant;6159412;287772;2024;10-19;2014-12-01;3;807923644;110 BOULEVARD JEAN JAURES 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/quali-interim-807923644;https://annuaire-entreprises.data.gouv.fr/entreprise/807923644
75;92;NEUILLY-SUR-SEINE;MORGAN PHILIPS INTERIM;;78.20Z;Samuel TAMAGNAUD;56;Président de SAS;5295358;114002;2025;20-49;2007-09-20;10;500365572;191-195 191 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/morgan-philips-interim-find-your-talent-easily-500365572;https://annuaire-entreprises.data.gouv.fr/entreprise/500365572
75;92;NEUILLY-SUR-SEINE;SOCIETE STANTON WALLACE;;78.10Z;Arnaud BEZIERS LA FOSSE;55;Président de SAS;2155414;188623;2025;20-49;2001-02-12;5;434943700;3 RUE DU COMMANDANT PILOT 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/societe-stanton-wallace-434943700;https://annuaire-entreprises.data.gouv.fr/entreprise/434943700
75;92;LEVALLOIS-PERRET;LUDERIC SERVICE;;78.20Z;Olivier MAUREY;76;Gérant;801363;56484;2019;20-49;1991-01-01;3;380968610;24 RUE ARISTIDE BRIAND 92300 LEVALLOIS-PERRET;https://www.pappers.fr/entreprise/luderic-service-380968610;https://annuaire-entreprises.data.gouv.fr/entreprise/380968610
75;92;COURBEVOIE;ADDENDA FACILITIES MANAGEMENT SARL;;78.30Z;Dominique GODIN;67;Gérant;347754;7573;2020;10-19;2000-11-20;1;433578515;78 QUAI DU MARECHAL JOFFRE 92400 COURBEVOIE;https://www.pappers.fr/entreprise/addenda-facilities-management-sarl-433578515;https://annuaire-entreprises.data.gouv.fr/entreprise/433578515
75;92;GARCHES;ANTEA;;78.10Z;Francis PIQUET;66;Président de SAS;;;;1-2;1989-10-10;4;352232136;8 RUE DE LA COTE DE L'AIMANT 92380 GARCHES;https://www.pappers.fr/entreprise/antea-antea-352232136;https://annuaire-entreprises.data.gouv.fr/entreprise/352232136
